cell,arc,meas,slew_idx,load_idx,slew,load,inst,group,param,delta,sigma_mm,v0,vplus,vminus,s1,s2
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.592475e-11,2.653638e-11,2.534269e-11,5.968450e-11,2.957000e-10
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.592475e-11,2.574427e-11,2.611306e-11,-9.219750e-12,1.957500e-11
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,2.592475e-11,2.592476e-11,2.592474e-11,1.000000e-15,-3.231174e-23
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,2.592475e-11,2.592475e-11,2.592475e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,2.592475e-11,2.592469e-11,2.592481e-11,-6.000000e-15,-3.231174e-23
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,2.592475e-11,2.592467e-11,2.592482e-11,-3.750000e-15,-2.500000e-14
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,2.592475e-11,2.574411e-11,2.610825e-11,-1.820700e-11,2.860000e-11
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,2.592475e-11,2.59219e-11,2.592797e-11,-1.517500e-13,9.250000e-13
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.592475e-11,2.653639e-11,2.534268e-11,5.968550e-11,2.957000e-10
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.592475e-11,2.574427e-11,2.611306e-11,-9.219750e-12,1.957500e-11
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.592475e-11,2.574408e-11,2.610828e-11,-1.821000e-11,2.860000e-11
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.592475e-11,2.59217e-11,2.592811e-11,-1.602500e-13,7.750000e-13
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.314472e-11,4.427134e-11,4.206586e-11,1.102740e-10,4.776000e-10
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.314472e-11,4.286734e-11,4.343386e-11,-1.416300e-11,2.940000e-11
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,4.314472e-11,4.314476e-11,4.314467e-11,4.500000e-15,-1.000000e-13
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,4.314472e-11,4.314472e-11,4.314473e-11,-2.500000e-16,2.500000e-14
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,4.314472e-11,4.314813e-11,4.314026e-11,3.935000e-13,-1.050000e-11
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,4.314472e-11,4.313145e-11,4.315814e-11,-6.672500e-13,3.750000e-13
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,4.314472e-11,4.295022e-11,4.333541e-11,-1.925950e-11,-3.810000e-11
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,4.314472e-11,4.319847e-11,4.308925e-11,2.730500e-12,-4.300000e-12
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.314472e-11,4.427138e-11,4.206581e-11,1.102785e-10,4.775000e-10
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.314472e-11,4.286733e-11,4.343387e-11,-1.416350e-11,2.940000e-11
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.314472e-11,4.295381e-11,4.333114e-11,-1.886650e-11,-4.490000e-11
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.314472e-11,4.318525e-11,4.310271e-11,2.063500e-12,-3.700000e-12
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,3.980905e-11,4.075447e-11,3.890882e-11,9.228250e-11,4.519000e-10
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,3.980905e-11,3.953212e-11,4.009787e-11,-1.414375e-11,2.972500e-11
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,3.980905e-11,3.980907e-11,3.980903e-11,2.000000e-15,6.462349e-23
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,3.980905e-11,3.980905e-11,3.980905e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,3.980905e-11,3.980898e-11,3.980912e-11,-7.000000e-15,6.462349e-23
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,3.980905e-11,3.980904e-11,3.980906e-11,-5.000000e-16,1.615587e-23
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,3.980905e-11,3.961331e-11,4.00073e-11,-1.969950e-11,2.510000e-11
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,3.980905e-11,3.980704e-11,3.981125e-11,-1.052500e-13,4.750000e-13
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,3.980905e-11,4.075449e-11,3.890881e-11,9.228400e-11,4.520000e-10
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,3.980905e-11,3.953211e-11,4.009787e-11,-1.414400e-11,2.970000e-11
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,3.980905e-11,3.961324e-11,4.000736e-11,-1.970600e-11,2.500000e-11
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,3.980905e-11,3.980705e-11,3.981129e-11,-1.060000e-13,6.000000e-13
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.231605e-11,7.41496e-11,7.056244e-11,1.793580e-10,7.994000e-10
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.231605e-11,7.185619e-11,7.279551e-11,-2.348300e-11,4.900000e-11
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,7.231605e-11,7.231611e-11,7.231597e-11,7.000000e-15,-2.000000e-13
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,7.231605e-11,7.231604e-11,7.231605e-11,-2.500000e-16,-2.500000e-14
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,7.231605e-11,7.231742e-11,7.231369e-11,1.865000e-13,-9.900000e-12
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,7.231605e-11,7.230313e-11,7.23291e-11,-6.492500e-13,3.250000e-13
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,7.231605e-11,7.21345e-11,7.249286e-11,-1.791800e-11,-4.740000e-11
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,7.231605e-11,7.235605e-11,7.227484e-11,2.030250e-12,-3.025000e-12
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.231605e-11,7.414967e-11,7.056236e-11,1.793655e-10,7.993000e-10
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.231605e-11,7.185619e-11,7.279551e-11,-2.348300e-11,4.900000e-11
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.231605e-11,7.213611e-11,7.249074e-11,-1.773150e-11,-5.250000e-11
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.231605e-11,7.234319e-11,7.228794e-11,1.381250e-12,-2.425000e-12
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.633279e-11,7.815747e-11,7.459513e-11,1.781170e-10,8.702000e-10
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.633279e-11,7.579973e-11,7.688871e-11,-2.722450e-11,5.715000e-11
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,7.633279e-11,7.633282e-11,7.633276e-11,3.000000e-15,-1.292470e-22
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,7.633279e-11,7.633279e-11,7.633279e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,7.633279e-11,7.633276e-11,7.633283e-11,-3.500000e-15,1.000000e-13
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,7.633279e-11,7.63328e-11,7.633278e-11,5.000000e-16,-3.231174e-23
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,7.633279e-11,7.611413e-11,7.655345e-11,-2.196600e-11,2.000000e-11
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,7.633279e-11,7.633523e-11,7.63305e-11,1.182500e-13,3.750000e-13
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.633279e-11,7.81575e-11,7.45951e-11,1.781200e-10,8.702000e-10
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.633279e-11,7.579973e-11,7.688871e-11,-2.722450e-11,5.715000e-11
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.633279e-11,7.611409e-11,7.655349e-11,-2.197000e-11,2.000000e-11
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.633279e-11,7.633525e-11,7.63305e-11,1.187500e-13,4.250000e-13
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,3.872590e-11,3.972269e-11,3.776404e-11,9.793250e-11,3.493000e-10
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,3.872590e-11,3.850978e-11,3.895093e-11,-1.102875e-11,2.227500e-11
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,3.872590e-11,3.872593e-11,3.872585e-11,4.000000e-15,-2.000000e-13
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,3.872590e-11,3.872589e-11,3.87259e-11,-2.500000e-16,-2.500000e-14
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,3.872590e-11,3.875197e-11,3.86993e-11,2.633500e-12,-5.300000e-12
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,3.872590e-11,3.870768e-11,3.874445e-11,-9.192500e-13,8.250000e-13
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,3.872590e-11,3.852078e-11,3.892795e-11,-2.035850e-11,-3.070000e-11
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,3.872590e-11,3.879109e-11,3.865872e-11,3.309250e-12,-4.975000e-12
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,3.872590e-11,3.972272e-11,3.7764e-11,9.793600e-11,3.492000e-10
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,3.872590e-11,3.850977e-11,3.895093e-11,-1.102900e-11,2.225000e-11
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,3.872590e-11,3.854691e-11,3.890141e-11,-1.772500e-11,-3.480000e-11
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,3.872590e-11,3.877285e-11,3.867727e-11,2.389500e-12,-4.200000e-12
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.570503e-11,2.634921e-11,2.511361e-11,6.178000e-11,5.276000e-10
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.570503e-11,2.552105e-11,2.59005e-11,-9.486250e-12,2.872500e-11
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,2.570503e-11,2.570504e-11,2.570502e-11,1.000000e-15,-3.231174e-23
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,2.570503e-11,2.570503e-11,2.570503e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,2.570503e-11,2.570678e-11,2.570376e-11,1.510000e-13,4.800000e-12
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,2.570503e-11,2.570413e-11,2.570626e-11,-5.325000e-14,8.250000e-13
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,2.570503e-11,2.551232e-11,2.590218e-11,-1.949300e-11,4.440000e-11
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,2.570503e-11,2.571235e-11,2.569858e-11,3.442500e-13,2.175000e-12
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.570503e-11,2.634922e-11,2.51136e-11,6.178100e-11,5.276000e-10
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.570503e-11,2.552104e-11,2.59005e-11,-9.486500e-12,2.870000e-11
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.570503e-11,2.551339e-11,2.590043e-11,-1.935200e-11,3.760000e-11
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.570503e-11,2.571103e-11,2.569936e-11,2.917500e-13,8.250000e-13
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,5.046492e-11,5.174027e-11,4.923631e-11,1.251980e-10,4.674000e-10
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,5.046492e-11,5.017719e-11,5.076454e-11,-1.468375e-11,2.972500e-11
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,5.046492e-11,5.046496e-11,5.046487e-11,4.500000e-15,-1.000000e-13
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,5.046492e-11,5.046492e-11,5.046492e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,5.046492e-11,5.048694e-11,5.044219e-11,2.237500e-12,-7.100000e-12
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,5.046492e-11,5.044719e-11,5.048295e-11,-8.940000e-13,7.500000e-13
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,5.046492e-11,5.026897e-11,5.065702e-11,-1.940250e-11,-3.850000e-11
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,5.046492e-11,5.051981e-11,5.040828e-11,2.788250e-12,-4.375000e-12
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,5.046492e-11,5.174031e-11,4.923625e-11,1.252030e-10,4.672000e-10
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,5.046492e-11,5.017718e-11,5.076454e-11,-1.468400e-11,2.970000e-11
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,5.046492e-11,5.029112e-11,5.063441e-11,-1.716450e-11,-4.310000e-11
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,5.046492e-11,5.050212e-11,5.042632e-11,1.895000e-12,-3.500000e-12
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,3.977259e-11,4.072374e-11,3.886591e-11,9.289150e-11,4.447000e-10
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,3.977259e-11,3.949408e-11,4.006289e-11,-1.422025e-11,2.947500e-11
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,3.977259e-11,3.977261e-11,3.977258e-11,1.500000e-15,1.000000e-13
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,3.977259e-11,3.977259e-11,3.97726e-11,-2.500000e-16,2.500000e-14
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,3.977259e-11,3.977278e-11,3.977239e-11,1.950000e-14,-1.000000e-13
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,3.977259e-11,3.977241e-11,3.977278e-11,-9.250000e-15,2.500000e-14
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,3.977259e-11,3.957265e-11,3.997461e-11,-2.009800e-11,2.080000e-11
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,3.977259e-11,3.977355e-11,3.977159e-11,4.900000e-14,-1.000000e-13
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,3.977259e-11,4.072376e-11,3.886589e-11,9.289350e-11,4.447000e-10
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,3.977259e-11,3.949408e-11,4.006289e-11,-1.422025e-11,2.947500e-11
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,3.977259e-11,3.957295e-11,3.997437e-11,-2.007100e-11,2.140000e-11
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,3.977259e-11,3.97734e-11,3.977181e-11,3.975000e-14,7.500000e-14
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.975798e-11,8.174584e-11,7.784903e-11,1.948405e-10,7.891000e-10
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.975798e-11,7.928663e-11,8.024909e-11,-2.406150e-11,4.940000e-11
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,7.975798e-11,7.975805e-11,7.97579e-11,7.500000e-15,-1.000000e-13
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,7.975798e-11,7.975798e-11,7.975799e-11,-2.500000e-16,2.500000e-14
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,7.975798e-11,7.977405e-11,7.974111e-11,1.647000e-12,-8.000000e-12
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,7.975798e-11,7.974116e-11,7.977507e-11,-8.477500e-13,6.750000e-13
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,7.975798e-11,7.957301e-11,7.993811e-11,-1.825500e-11,-4.840000e-11
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,7.975798e-11,7.980068e-11,7.971399e-11,2.167250e-12,-3.225000e-12
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.975798e-11,8.174591e-11,7.784894e-11,1.948485e-10,7.889000e-10
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.975798e-11,7.928662e-11,8.02491e-11,-2.406200e-11,4.940000e-11
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.975798e-11,7.958931e-11,7.992146e-11,-1.660750e-11,-5.190000e-11
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.975798e-11,7.978389e-11,7.973111e-11,1.319500e-12,-2.400000e-12
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.633325e-11,7.815784e-11,7.459575e-11,1.781045e-10,8.709000e-10
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.633325e-11,7.580021e-11,7.688914e-11,-2.722325e-11,5.712500e-11
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,7.633325e-11,7.633328e-11,7.633322e-11,3.000000e-15,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,7.633325e-11,7.633325e-11,7.633325e-11,0.000000e+00,0.000000e+00
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,7.633325e-11,7.633319e-11,7.63333e-11,-5.500000e-15,-1.000000e-13
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,7.633325e-11,7.633325e-11,7.633326e-11,-2.500000e-16,2.500000e-14
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,7.633325e-11,7.611445e-11,7.655403e-11,-2.197900e-11,1.980000e-11
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,7.633325e-11,7.633589e-11,7.633074e-11,1.287500e-13,3.250000e-13
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.633325e-11,7.815787e-11,7.459571e-11,1.781080e-10,8.708000e-10
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.633325e-11,7.580021e-11,7.688914e-11,-2.722325e-11,5.712500e-11
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.633325e-11,7.611441e-11,7.655406e-11,-2.198250e-11,1.970000e-11
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.633325e-11,7.633591e-11,7.633071e-11,1.300000e-13,3.000000e-13
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,5.806978e-11,5.958248e-11,5.656144e-11,1.510520e-10,4.360000e-11
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,5.806978e-11,5.779602e-11,5.835277e-11,-1.391875e-11,2.307500e-11
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,5.806978e-11,5.806983e-11,5.806972e-11,5.500000e-15,-1.000000e-13
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,5.806978e-11,5.806978e-11,5.806979e-11,-2.500000e-16,2.500000e-14
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,5.806978e-11,5.808692e-11,5.805569e-11,1.561500e-12,3.050000e-11
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,5.806978e-11,5.805388e-11,5.808617e-11,-8.072500e-13,1.225000e-12
