cell,arc,meas,slew_idx,load_idx,slew,load,v0,group,param,ntr,g1,h2,g1_direct,h2_direct
NAND2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,1.674115e-11,N,vth,2,4.483050e-11,1.663000e-10,4.483150e-11,1.861000e-10
NAND2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,1.674115e-11,N,u0,2,-5.867000e-12,1.125000e-11,-5.865750e-12,1.172500e-11
NAND2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,1.674115e-11,P,vth,2,1.220000e-13,-3.800000e-12,1.215000e-13,-3.700000e-12
NAND2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,1.674115e-11,P,u0,2,-2.827500e-13,1.250000e-13,-2.827500e-13,1.250000e-13
NAND2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,1.379447e-11,N,vth,2,3.372350e-11,1.893000e-10,3.372700e-11,1.766000e-10
NAND2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,1.379447e-11,N,u0,2,-6.241500e-12,1.130000e-11,-6.252000e-12,1.270000e-11
NAND2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,1.379447e-11,P,vth,2,2.000000e-15,0.000000e+00,1.000000e-15,-1.615587e-23
NAND2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,1.379447e-11,P,u0,2,-3.000000e-15,-4.038968e-24,-3.000000e-15,-4.038968e-24
NAND2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,2.582710e-11,N,vth,2,7.080850e-11,2.933000e-10,7.081300e-11,3.170000e-10
NAND2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,2.582710e-11,N,u0,2,-9.808000e-12,1.910000e-11,-9.807500e-12,1.975000e-11
NAND2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,2.582710e-11,P,vth,2,-5.430000e-13,-3.200000e-12,-5.430000e-13,-3.200000e-12
